wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
20,2,0,8,27,118,5,3,17,0.47368422,129,1.0,1,0.54761904,0.31666666,1,3,5.4,1,0.95,0
5,1,0,3,10,0,1,2,4,0.25,36,0.0,1,0.0,0.46666667,0,0,6.0,2,0.8,0
25,1,0,54,25,300,47,7,25,2.0,25,0.0,0,0.0,0.24,0,0,0.0,1,1.0,1
5,1,0,10,39,10,1,9,2,0.75,344,0.0,0,0.0,0.3,0,0,67.6,4,1.4,2
28,1,0,12,60,0,3,9,28,0.0,278,1.0,1,0.0,0.25,0,0,8.892858,2,0.9285714,2
5,2,0,6,11,8,4,4,5,0.875,37,0.5,0,0.90909094,0.4,0,0,6.0,1,0.6,1
12,1,0,21,35,66,6,15,9,2.0,337,0.0,0,0.0,0.29545453,0,0,27.083334,7,2.0,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,3,2,16,18,0,15,1,4,0.6666667,388,0.5,1,0.8666667,0.4,1,1,75.4,14,4.8,0
5,2,0,8,13,0,4,6,5,0.25,62,1.0,0,0.90909094,0.43333334,0,0,11.2,1,0.6,0
6,3,0,2,19,15,2,0,4,1.12,184,0.0,0,0.8125,0.5,1,1,28.833334,14,2.8333333,0
89,1,0,5,123,492,1,4,10,0.80815506,13175,0.38235295,1,0.0,0.33901516,0,0,146.65169,209,13.483146,9
3,1,0,5,3,3,5,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,0,5,12,9,1,4,4,0.6944444,78,1.0,2,0.0,0.3809524,0,0,9.285714,1,0.71428573,0
2,2,0,11,16,1,6,6,2,2.0,87,0.0,0,0.94736844,1.0,1,1,42.5,1,0.5,0
6,1,0,7,27,5,4,4,3,1.0769231,151,0.30769232,2,0.0,0.33333334,0,0,22.0,5,2.1666667,3
4,1,0,6,18,0,0,6,4,0.33333334,74,0.0,1,0.0,0.5,0,0,17.0,3,1.25,0
5,5,0,28,7,0,25,3,5,0.6875,45,1.0,0,0.8235294,0.5,0,0,7.2,1,0.6,0
7,2,5,16,23,9,5,11,6,0.5,163,1.0,0,0.85714287,0.3877551,1,1,22.142857,1,0.71428573,0
3,1,0,2,3,3,1,2,3,2.0,3,0.0,0,0.0,0.5555556,0,0,0.0,1,1.0,0
3,3,0,7,6,3,4,4,3,2.0,16,0.0,0,0.9722222,0.53333336,1,1,4.3333335,1,0.33333334,0
10,1,0,15,81,9,0,15,5,0.74747473,659,0.72727275,3,0.0,0.44,0,0,63.8,3,1.2,2
