wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
30,5,0,2,83,319,1,2,21,0.88505745,815,0.9047619,1,0.94020617,0.28,3,5,25.466667,10,1.5,2
20,1,0,15,22,8,15,0,13,0.55263156,901,1.0,0,0.0,0.875,0,0,43.55,8,2.95,1
2,1,0,1,4,0,1,1,1,0.5,19,1.0,1,0.0,0.6666667,0,0,7.5,1,0.5,0
11,2,0,3,26,0,2,2,11,0.55,127,0.5,1,0.5833333,0.4090909,1,3,10.363636,3,1.3636364,1
11,5,0,16,23,37,3,13,10,0.9166667,141,1.0,0,0.93877554,0.225,2,5,10.727273,2,0.90909094,1
21,1,0,10,66,172,4,7,0,0.9,681,0.6111111,1,0.0,0.34166667,0,0,30.571428,7,1.6190476,3
4,2,0,8,6,0,1,7,4,0.0,37,1.0,0,0.8,0.45,0,0,8.0,3,1.25,1
9,3,0,22,44,36,11,12,8,1.1,346,0.8,0,0.81395346,0.44444445,1,5,36.88889,18,3.0,1
4,5,0,4,6,0,2,2,3,0.8333333,24,0.5,0,0.9864865,0.5,0,0,4.5,1,0.75,1
5,2,0,6,15,0,3,3,4,0.25,72,1.0,1,0.4,0.46666667,0,0,13.2,3,1.2,1
3,3,0,6,7,3,1,5,3,1.5,41,0.0,0,0.95348835,0.5555556,2,2,12.333333,1,0.6666667,1
17,1,0,20,26,46,19,1,16,0.96875,728,0.1,0,0.0,0.33333334,0,0,41.235294,12,5.0588236,1
2,1,0,1,4,1,1,1,1,1.0,17,1.0,1,0.0,0.75,0,0,7.0,1,0.5,0
5,4,0,17,19,10,0,17,5,2.0,85,0.0,0,0.96,0.33333334,3,12,16.0,2,1.2,1
27,1,1,12,88,341,7,5,24,0.8888889,1134,0.8888889,6,0.0,0.1923077,0,0,40.666668,40,4.888889,1
22,2,0,42,54,199,13,32,20,0.5714286,466,1.0,0,0.6226415,0.2159091,2,4,20.136364,7,1.4090909,1
2,3,0,4,4,1,1,3,2,2.0,14,0.0,0,0.97619045,0.75,1,1,5.5,1,0.5,1
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974359,1.0,0,0,113.5,1,0.5,2
5,1,0,11,22,0,1,10,4,0.16666667,153,1.0,0,0.0,0.4,0,0,29.0,2,1.0,1
31,1,6,102,56,435,94,9,30,0.9166667,276,0.5,1,0.0,0.19061583,0,0,7.83871,3,1.2903225,1
2,3,0,1,3,0,1,0,0,1.0,14,0.5,0,0.9444444,0.6666667,0,0,5.0,1,0.5,0
2,1,0,1,4,1,1,1,1,1.0,17,1.0,1,0.0,0.75,0,0,7.0,1,0.5,0
13,5,0,12,20,54,3,9,12,0.9,119,1.0,0,0.9261745,0.21875,2,5,7.3846154,2,0.9230769,1
2,3,0,1,3,0,1,0,0,1.0,14,0.5,0,0.9444444,0.6666667,0,0,5.0,1,0.5,0
57,1,5,100,125,1198,74,46,10,0.91071427,1198,0.9166667,7,0.0,0.15029761,0,0,19.807018,18,2.1578948,3
51,1,0,25,114,1275,11,23,40,1.02,2140,0.0,0,0.0,0.18137255,0,0,40.45098,18,3.3333333,2
4,3,0,1,15,6,0,1,3,1.3333334,2120,0.0,0,0.9268293,0.33333334,0,0,495.5,2,1.0,2
4,3,0,1,15,6,0,1,3,1.3333334,4270,0.0,0,0.9268293,0.33333334,0,0,1005.75,2,1.0,2
4,1,0,9,28,2,2,8,2,0.33333334,475,0.0,1,0.0,0.5833333,0,0,117.25,1,0.75,1
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,1
19,1,0,6,50,51,1,5,16,0.7638889,404,1.0,0,0.0,0.21804512,0,0,19.842106,2,1.2105263,1
21,2,0,49,56,208,17,36,19,0.95,317,0.0,0,0.6226415,0.21645021,1,2,14.047619,4,1.4761904,1
3,1,0,1,7,0,1,1,3,0.5,56,1.0,1,0.0,0.5833333,0,0,17.0,3,1.6666666,0
37,1,1,8,57,440,6,4,3,0.79320985,812,0.7222222,3,0.0,0.2891892,0,0,20.45946,15,2.2162163,1
20,3,0,57,109,130,2,57,15,0.8479532,1543,1.0,4,0.74666667,0.23636363,1,4,75.7,11,2.5,2
4,3,0,26,38,0,1,25,3,0.33333334,221,1.0,1,0.9491525,0.4,2,6,53.75,5,2.0,2
17,5,1,17,41,0,8,11,16,0.6458333,282,0.6666667,2,0.89285713,0.1657754,2,9,15.411765,7,1.882353,2
3,1,0,1,9,0,1,1,2,0.0,67,1.0,1,0.0,0.5,0,0,20.0,3,1.6666666,0
2,4,0,2,4,1,0,2,2,2.0,315,0.0,0,0.97619045,1.0,0,0,156.5,1,0.5,1
4,3,0,8,8,6,1,7,3,1.0,30,1.0,0,0.95238096,0.4,2,4,6.0,1,0.75,1
6,1,0,2,11,7,2,0,1,1.1724138,300,0.39655173,0,0.0,0.5,0,0,39.333332,1,0.6666667,1
2,1,0,1,5,0,1,1,1,0.5,20,1.0,1,0.0,0.6666667,0,0,8.0,1,0.5,0
4,5,0,9,9,6,2,7,4,1.3333334,41,1.0,0,0.9787234,0.4375,2,3,8.75,2,1.0,1
29,3,24,64,152,128,25,39,15,0.93265307,2586,0.85714287,4,0.73195875,0.114285715,3,11,86.965515,20,3.275862,2
5,6,0,5,13,0,1,5,3,0.75,130,0.5,0,0.97902095,0.36666667,1,1,24.6,17,4.0,1
17,1,0,7,39,62,6,1,16,0.7578125,276,1.0,1,0.0,0.44117647,0,0,14.764706,4,1.4705882,1
2,4,0,2,6,0,1,2,2,0.0,48,1.0,1,0.94736844,0.6666667,3,4,22.0,4,2.0,0
13,1,0,11,44,60,7,4,2,0.9305556,447,0.8333333,1,0.0,0.25,0,0,32.923077,12,3.2307692,4
7,1,0,11,41,15,7,5,2,1.0308642,413,0.6296296,0,0.0,0.29166666,0,0,54.142857,10,2.5714285,2
9,1,0,3,9,36,3,0,9,2.0,9,0.0,0,0.0,0.44444445,0,0,0.0,1,1.0,1
5,1,0,1,11,0,0,1,5,0.0,41,1.0,0,0.0,0.36,0,0,7.0,1,0.8,1
2,2,0,9,11,0,1,8,2,0.0,53,1.0,1,0.9230769,0.625,0,0,25.0,4,2.0,1
1,4,0,0,2,0,0,0,1,2.0,6,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
1,1,0,8,14,0,1,8,0,2.0,114,0.2,1,0.0,1.0,0,0,108.0,0,0.0,0
9,1,0,19,59,16,1,18,9,0.78571427,680,0.0,0,0.0,0.2857143,0,0,73.77778,10,2.3333333,1
10,1,0,1,10,45,1,0,10,1.1111112,11,0.0,0,0.0,0.4,0,0,0.0,1,1.0,1
13,1,0,6,46,8,2,5,9,0.71666664,528,0.7,0,0.0,0.22115384,0,0,38.846153,35,4.076923,1
11,2,0,4,21,23,1,4,11,0.64,135,1.0,2,0.5652174,0.36363637,1,6,10.818182,4,1.3636364,1
10,2,0,3,15,5,1,3,10,0.5555556,65,1.0,1,0.59090906,0.35,1,6,5.3,2,1.0,1
7,3,0,5,22,0,1,5,7,0.5,113,1.0,2,0.71428573,0.47619048,1,5,14.714286,3,1.2857143,0
14,3,0,24,39,23,13,13,13,0.8,256,0.0,0,0.74509805,0.1984127,2,9,16.928572,3,1.5,1
4,3,0,1,15,6,0,1,3,1.3333334,4270,0.0,0,0.9268293,0.33333334,0,0,1005.75,2,1.0,2
4,1,0,4,16,0,1,3,3,0.5,242,1.0,0,0.0,0.4375,0,0,58.5,6,3.0,1
1,1,0,2,1,0,1,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
11,2,4,11,20,0,6,6,11,0.65,89,0.5,1,0.75,0.22727273,1,7,6.909091,3,1.3636364,1
2,1,0,1,4,0,1,1,1,0.5,19,1.0,1,0.0,0.6666667,0,0,7.5,1,0.5,0
7,2,0,5,31,13,2,3,6,0.7777778,143,1.0,2,0.85,0.2857143,1,2,19.0,2,1.0,1
2,5,0,8,14,1,1,7,1,2.0,51,0.0,0,0.995283,0.625,2,2,24.0,1,0.5,1
7,7,0,23,40,1,0,23,7,0.5833333,297,1.0,0,0.9516129,0.31428573,5,11,41.142857,4,1.5714285,1
9,5,0,23,83,20,2,22,9,0.8333333,538,0.6666667,1,0.96581197,0.31111112,5,10,58.444443,1,0.8888889,1
6,3,0,4,11,9,3,1,6,0.9,50,0.5,0,0.97512436,0.44444445,2,6,7.0,3,1.1666666,1
4,3,0,1,15,6,0,1,3,1.3333334,2120,0.0,0,0.9268293,0.33333334,0,0,495.5,2,1.0,2
3,1,0,7,15,3,4,3,3,1.0,183,0.0,3,0.0,0.3888889,0,0,58.666668,5,3.3333333,1
6,3,0,7,23,9,1,7,6,0.8857143,132,0.85714287,1,0.93421054,0.3611111,2,12,19.833334,1,0.8333333,1
2,1,0,1,4,1,1,1,1,1.0,17,1.0,1,0.0,0.75,0,0,7.0,1,0.5,0
11,1,1,2,20,53,2,1,0,0.9,90,1.0,0,0.0,0.4,0,0,7.090909,2,0.90909094,1
2,1,0,1,5,0,1,1,1,0.33333334,33,1.0,1,0.0,0.625,0,0,14.0,2,1.0,0
3,1,0,6,4,0,5,1,3,0.5625,65,0.0,1,0.0,0.5714286,0,0,18.0,0,0.0,1
2,4,0,4,8,0,1,3,2,0.0,131,1.0,1,0.95,0.6666667,3,4,63.5,16,8.0,0
2,4,0,4,6,1,0,4,2,2.0,633,0.0,0,0.97619045,1.0,0,0,315.5,1,0.5,1
5,3,0,6,13,10,3,3,5,1.25,47,0.0,0,0.98,0.7,2,4,8.2,1,0.8,1
21,1,2,52,28,190,44,10,19,0.985,112,0.4,1,0.0,0.1625,0,0,3.857143,1,0.9047619,1
4,5,0,0,8,6,0,0,4,1.3333334,21,0.0,0,0.96385545,0.625,0,0,4.0,1,0.75,1
3,1,0,5,8,0,1,4,0,0.8333333,84,0.0,2,0.0,0.46666667,0,0,25.0,4,2.0,1
10,1,0,6,31,3,1,6,0,0.6111111,806,0.5,3,0.0,0.3125,0,0,79.0,11,2.8,2
4,6,0,8,16,6,0,8,3,1.3333334,114,0.0,0,0.95522386,0.5,2,8,27.25,1,0.75,1
2,1,0,1,4,1,1,1,1,1.0,17,1.0,1,0.0,0.75,0,0,7.0,1,0.5,0
8,5,0,29,45,0,1,29,8,0.14285715,241,1.0,1,0.9339623,0.27083334,4,5,29.0,6,1.875,2
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,2
3,3,0,4,13,0,1,4,3,0.25,121,1.0,1,0.88235295,0.6666667,2,4,38.666668,9,4.3333335,0
7,3,0,13,30,0,0,13,7,0.0,106,1.0,1,0.9220779,0.2857143,2,8,14.0,1,0.85714287,1
12,1,0,1,26,0,1,0,0,0.6818182,365,0.5,2,0.0,0.4090909,0,0,28.583334,10,2.5,0
5,2,10,24,17,10,14,10,4,2.0,56,0.0,0,0.9310345,0.44,1,4,10.2,1,0.8,2
5,1,0,6,13,4,4,2,3,0.75,44,0.5,1,0.0,0.25,0,0,7.4,1,0.6,1
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974359,1.0,0,0,113.5,1,0.5,2
8,1,0,14,69,12,0,14,6,0.74603176,616,1.0,1,0.0,0.27083334,0,0,74.875,16,4.0,1
9,3,1,8,20,4,2,6,9,0.78571427,244,0.2857143,1,0.65217394,0.4074074,2,7,25.333334,8,2.0,0
3,1,0,4,5,0,1,4,2,0.0,33,0.5,1,0.0,0.5,0,0,9.333333,1,0.6666667,0
3,3,2,6,9,0,4,3,3,0.0,54,1.0,1,0.88235295,0.5555556,2,4,16.666666,3,1.6666666,0
2,4,0,5,7,1,0,5,2,2.0,16,0.0,0,0.97959185,0.75,1,6,6.5,1,0.5,1
111,1,0,13,150,5301,0,13,97,0.9443182,1851,0.7083333,8,0.0,0.11988636,0,0,15.459459,10,1.5315316,1
6,2,1,5,12,9,1,4,0,0.4,75,1.0,1,0.5,0.5416667,0,0,11.333333,4,1.5,0
4,3,0,1,15,6,0,1,3,1.3333334,4270,0.0,0,0.9268293,0.33333334,0,0,1005.75,2,1.0,2
13,1,0,3,49,64,1,2,0,0.9166667,699,0.8333333,0,0.0,0.3125,0,0,52.307693,16,2.4615386,1
6,1,0,2,15,0,1,2,1,0.6,183,0.25,3,0.0,0.43333334,0,0,28.833334,4,2.3333333,0
8,2,0,2,14,0,1,1,8,0.14285715,68,1.0,0,0.65,0.325,1,2,7.375,1,0.875,1
2,1,0,1,5,0,1,1,1,0.5,20,1.0,1,0.0,0.6666667,0,0,8.0,1,0.5,0
2,4,0,6,15,1,0,6,2,2.0,74,0.0,0,0.97959185,0.75,1,6,35.5,1,0.5,1
14,1,0,10,36,49,7,3,14,0.53846157,304,0.0,0,0.0,0.26530612,0,0,20.571428,11,1.8571428,2
2,1,0,1,17,1,0,1,2,2.0,127,1.0,0,0.0,0.5,0,0,62.0,6,3.0,1
2,4,0,5,5,1,0,5,2,2.0,16,0.0,0,0.97959185,0.75,1,6,6.5,1,0.5,1
7,4,0,19,38,7,0,19,5,0.45833334,272,1.0,1,0.9411765,0.2857143,3,13,37.285713,12,3.2857144,2
4,3,0,3,7,4,1,3,2,0.33333334,33,1.0,1,0.75,0.5625,1,1,7.0,2,0.75,0
15,3,0,7,26,53,2,5,15,0.8333333,165,0.8333333,5,0.93333334,0.29333332,2,6,9.6,2,1.0,1
4,3,0,1,15,6,0,1,3,1.3333334,2120,0.0,0,0.9268293,0.33333334,0,0,495.5,2,1.0,2
7,1,0,25,49,5,5,20,7,0.73333335,321,1.0,4,0.0,0.39285713,0,0,44.142857,1,0.85714287,1
9,2,0,9,23,36,9,9,0,2.0,82,0.0,0,0.5294118,0.44444445,0,0,8.111111,1,0.8888889,1
2,1,0,1,4,0,1,1,1,0.5,17,1.0,1,0.0,0.6666667,0,0,6.5,1,0.5,0
9,1,0,3,24,0,2,2,0,0.89285713,353,0.0,1,0.0,0.6296296,0,0,37.444443,3,1.4444444,1
4,3,0,1,15,6,0,1,3,1.3333334,1166,0.0,0,0.9268293,0.33333334,0,0,271.25,2,1.0,1
3,1,6,8,4,3,7,1,0,2.0,6,0.0,0,0.0,0.5555556,0,0,1.0,1,0.6666667,0
1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,1,0,1,4,0,1,1,1,0.5,29,1.0,1,0.0,0.6666667,0,0,12.5,2,1.0,0
3,3,0,1,4,3,0,1,3,1.5,11,0.0,0,0.989899,1.0,2,4,2.3333333,1,0.6666667,1
13,1,0,4,49,64,2,2,0,0.9166667,699,0.8333333,0,0.0,0.3125,0,0,52.307693,16,2.4615386,1
2,4,0,5,13,0,1,5,2,0.0,136,1.0,1,0.9583333,0.8333333,3,10,66.0,14,7.0,0
5,1,0,8,6,2,8,0,4,1.1956521,189,0.08695652,0,0.0,0.375,0,0,32.2,1,0.6,1
4,3,0,1,15,6,0,1,3,1.3333334,4270,0.0,0,0.9268293,0.33333334,0,0,1005.75,2,1.0,2
2,4,0,7,6,1,0,7,2,2.0,13,0.0,0,0.9896907,0.625,2,4,5.5,1,0.5,1
7,2,0,3,11,0,1,3,7,0.7380952,215,0.14285715,1,0.7647059,0.61904764,1,4,28.714285,14,3.0,0
7,1,0,1,8,21,0,1,7,1.0,30,1.0,1,0.0,0.5,0,0,3.0,1,0.85714287,1
7,1,0,9,25,0,2,7,7,0.5,199,0.5,1,0.0,0.35714287,0,0,27.142857,1,0.85714287,2
3,4,0,19,32,0,1,18,3,0.5,161,0.0,1,0.974359,0.5,2,3,52.333332,8,3.0,2
4,1,0,2,6,0,2,0,4,0.41666666,87,1.0,0,0.0,1.0,0,0,19.75,2,1.0,1
4,2,1,5,9,0,2,4,2,0.0,48,1.0,1,0.6666667,0.5625,1,1,10.75,3,1.0,0
9,1,0,3,18,16,2,2,9,0.625,184,0.0,1,0.0,0.4,0,0,19.11111,7,2.2222223,1
9,5,4,12,23,6,5,8,8,0.75,125,0.0,1,0.875,0.35555556,4,15,12.666667,6,1.7777778,1
4,3,0,1,15,6,0,1,3,1.3333334,4270,0.0,0,0.9268293,0.33333334,0,0,1005.75,2,1.0,2
1,1,0,2,2,0,2,0,1,2.0,20,0.0,0,0.0,1.0,0,0,15.0,0,0.0,1
2,1,0,7,2,1,7,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,1
3,5,0,14,33,1,0,14,2,1.0,178,0.5,0,0.98245615,0.75,1,7,57.666668,1,0.33333334,1
25,1,0,50,25,300,49,2,25,1.0416666,28,0.0,0,0.0,0.34,0,0,0.0,1,1.0,1
13,1,0,3,49,64,1,2,0,0.9166667,699,0.8333333,0,0.0,0.3125,0,0,52.307693,16,2.4615386,1
3,1,0,3,8,1,1,2,2,0.5,52,1.0,1,0.0,0.5,0,0,15.666667,3,1.3333334,1
5,5,0,8,8,10,3,5,4,1.25,58,0.0,0,0.9765625,0.45,1,4,10.4,4,1.2,2
13,3,0,40,36,22,36,5,12,0.75,331,0.0,0,0.86585367,0.1826923,2,22,24.307692,13,2.4615386,2
11,1,0,2,18,19,0,2,9,0.75,138,1.0,0,0.0,0.42424244,0,0,11.0,3,1.2727273,1
3,1,0,4,5,0,1,4,2,0.0,23,1.0,1,0.0,0.5555556,0,0,6.3333335,1,0.6666667,0
20,2,0,2,48,188,0,2,19,0.94736844,312,1.0,0,0.1,0.25,0,0,14.25,10,2.15,1
87,2,29,95,125,3307,84,17,77,0.93100774,1275,0.73333335,3,0.5589744,0.09127789,1,12,13.4827585,7,1.4482758,2
2,3,0,1,3,0,1,0,0,1.0,14,0.5,0,0.9444444,0.6666667,0,0,5.0,1,0.5,0
2,1,0,1,5,1,1,1,1,1.0,18,1.0,1,0.0,0.75,0,0,7.5,1,0.5,0
13,1,0,5,49,64,3,2,0,0.9166667,699,0.8333333,0,0.0,0.3125,0,0,52.307693,16,2.4615386,1
9,3,0,5,26,0,1,5,9,0.7083333,149,1.0,2,0.65217394,0.2962963,1,6,14.888889,3,1.2222222,0
6,5,0,11,25,3,1,11,4,0.84,253,0.8,2,0.96153843,0.4,1,6,40.333332,11,3.3333333,2
10,2,0,3,21,0,0,3,10,0.6296296,99,1.0,1,0.59090906,0.35,1,7,8.6,2,1.1,1
3,2,26,36,9,3,28,8,2,2.0,24,0.0,0,0.96428573,0.5,1,2,7.0,1,0.6666667,1
11,2,0,5,26,0,0,5,8,0.6666667,272,1.0,3,0.5652174,0.3090909,1,7,23.181818,4,1.6363636,1
48,2,0,59,113,1064,22,41,15,0.61702126,1203,0.71428573,2,0.3181818,0.1603928,1,1,23.916666,12,1.2083334,1
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,0.6666667,0,0,0.0,1,1.0,1
1,1,0,0,2,0,0,0,0,2.0,9,0.0,0,0.0,1.0,0,0,3.0,0,0.0,1
5,1,0,7,10,10,7,0,5,2.0,85,0.0,0,0.0,0.2,0,0,16.0,5,3.0,1
3,3,2,4,4,3,3,1,2,2.0,6,0.0,0,0.9726027,0.6666667,0,0,1.0,1,0.6666667,1
9,5,0,11,43,0,2,9,8,0.71875,420,0.75,1,0.9469697,0.2777778,4,12,45.22222,15,3.0,2
2,1,0,1,5,0,1,1,1,0.5,20,1.0,1,0.0,0.6666667,0,0,8.0,1,0.5,0
2,1,0,1,4,0,1,1,1,0.5,19,1.0,1,0.0,0.6666667,0,0,7.5,1,0.5,0
4,4,0,10,26,6,1,9,4,1.3333334,128,0.0,0,0.98536587,0.625,2,4,30.75,1,0.75,1
17,3,0,12,83,66,2,10,13,0.875,694,0.5,1,0.91847825,0.325,3,31,39.705883,6,1.2352941,5
2,1,0,1,5,0,1,1,1,0.5,20,1.0,1,0.0,0.6666667,0,0,8.0,1,0.5,0
2,1,0,1,13,1,1,0,2,2.0,103,0.0,0,0.0,0.5,0,0,49.5,10,5.0,1
2,1,0,1,4,1,1,1,1,1.0,17,1.0,1,0.0,0.75,0,0,7.0,1,0.5,0
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974359,1.0,0,0,113.5,1,0.5,2
3,1,0,2,4,0,1,2,2,0.4,92,0.2,3,0.0,0.5,0,0,28.0,6,3.3333333,0
13,1,0,0,15,0,0,0,12,0.33333334,161,1.0,0,0.0,0.41025642,0,0,11.153846,2,1.2307693,1
6,4,0,35,46,3,11,28,5,2.0,274,0.0,0,0.9382716,0.4,2,13,44.666668,8,3.6666667,2
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,2
3,2,1,31,30,3,22,29,3,2.0,224,0.0,0,0.98913044,0.7619048,0,0,73.666664,5,1.6666666,1
3,4,0,8,9,1,1,7,3,1.0,27,0.0,1,0.99086756,0.5555556,0,0,7.3333335,1,0.6666667,1
8,2,0,4,38,0,1,3,7,0.5,183,1.0,1,0.8292683,0.25,1,6,21.625,2,1.125,1
2,3,0,1,3,0,1,0,0,1.0,14,0.5,0,0.9444444,0.6666667,0,0,5.0,1,0.5,0
4,3,1,5,15,0,2,4,4,0.5,116,1.0,1,0.8333333,0.5,2,5,27.5,7,2.75,0
2,4,0,17,25,1,1,16,2,2.0,137,0.0,0,0.987013,0.625,2,3,67.5,9,4.5,2
2,4,0,8,11,1,0,8,2,2.0,45,0.0,0,0.97959185,0.75,1,6,21.0,1,0.5,1
9,1,0,9,9,36,8,1,9,2.0,9,0.0,0,0.0,0.4,0,0,0.0,1,1.0,1
1,4,0,3,2,0,3,0,0,2.0,6,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
2,4,0,10,17,1,0,10,2,2.0,88,0.0,0,0.97959185,0.75,2,7,42.5,1,0.5,1
5,2,0,4,10,0,1,4,2,0.0,117,1.0,1,0.5714286,0.55,1,1,22.2,5,2.4,0
2,5,0,5,8,1,0,5,2,2.0,35,0.0,0,0.98245615,0.75,1,6,16.0,1,0.5,1
6,3,0,28,55,3,2,27,5,0.6,318,1.0,2,0.91803277,0.3611111,1,6,51.666668,9,2.6666667,1
4,3,3,57,37,6,49,31,4,2.0,242,0.0,0,0.9787234,0.64285713,0,0,59.5,2,1.0,2
8,3,0,26,58,6,3,25,7,0.8095238,314,1.0,3,0.8955224,0.3,2,5,37.5,9,2.5,2
4,3,0,2,9,0,2,0,4,0.8333333,41,0.5,0,0.9444444,0.5,1,1,8.75,2,0.5,1
1,4,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,1
6,7,1,8,16,0,3,6,4,0.7,95,0.5,0,0.9708029,0.4,4,10,14.5,3,1.1666666,2
9,2,1,20,10,36,19,6,9,2.0,28,0.0,0,0.6,0.3148148,0,0,2.1111112,1,0.8888889,1
5,4,0,23,46,10,5,19,4,1.25,379,0.0,0,0.94736844,0.37142858,2,7,73.8,16,4.6,1
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974359,1.0,0,0,620.5,1,0.5,2
29,4,6,137,54,360,122,16,29,0.9783163,453,1.0,1,0.776,0.15047021,1,2,13.655172,4,1.2758621,4
2,1,0,1,5,0,1,1,1,0.33333334,33,1.0,1,0.0,0.625,0,0,14.0,2,1.0,0
72,1,0,36,199,2540,20,19,66,1.0058686,2627,0.2777778,0,0.0,0.10024855,0,0,34.98611,49,4.125,3
24,3,0,27,83,148,10,22,23,0.8577075,583,1.0,4,0.72289157,0.13636364,2,8,22.833334,13,2.3333333,1
2,4,0,5,7,1,0,5,2,2.0,600,0.0,0,0.97619045,1.0,0,0,299.0,1,0.5,1
8,4,9,18,21,8,9,9,4,1.1428572,111,0.0,0,0.8727273,0.5,2,5,12.75,2,1.125,1
10,1,0,6,21,0,1,5,9,0.5,67,1.0,2,0.0,0.28,0,0,5.5,1,0.9,0
8,5,0,4,10,28,1,3,8,1.1428572,32,0.0,0,0.951049,0.41666666,3,19,2.875,2,1.0,1
2,1,0,1,5,0,1,1,1,0.5,20,1.0,1,0.0,0.6666667,0,0,8.0,1,0.5,0
2,1,0,1,5,1,1,1,1,1.0,18,1.0,1,0.0,0.75,0,0,7.5,1,0.5,0
5,1,0,6,36,0,3,5,5,0.65,330,1.0,2,0.0,0.46666667,0,0,64.0,3,1.6,1
3,4,0,16,17,0,0,16,3,0.0,108,1.0,2,0.97959185,0.44444445,3,13,34.333332,1,0.6666667,1
8,3,0,28,63,0,1,27,7,0.54285717,498,1.0,2,0.8888889,0.35416666,1,9,60.625,14,3.75,3
60,5,0,54,131,1584,46,24,44,0.9526836,1057,0.9166667,11,0.82840234,0.0768116,3,6,16.216667,10,1.5,2
4,3,18,20,16,6,19,1,3,1.3333334,425,0.0,0,0.9268293,0.41666666,0,0,100.75,3,1.25,1
3,3,0,5,11,0,1,4,3,0.0,64,1.0,1,0.88235295,0.5555556,2,4,20.0,4,2.0,0
2,1,0,1,4,0,1,1,1,0.5,17,1.0,1,0.0,0.6666667,0,0,6.5,1,0.5,0
2,4,0,4,7,0,1,3,2,0.0,59,1.0,1,0.94736844,0.6666667,3,4,27.5,5,2.5,0
3,5,0,6,10,3,1,5,1,1.5,31,0.0,0,0.9906977,0.5833333,1,2,9.0,1,0.6666667,1
2,3,1,1,3,1,1,0,2,2.0,1360,0.0,0,0.974359,1.0,0,0,679.0,1,0.5,2
14,1,0,5,14,91,5,0,14,2.0,14,0.0,0,0.0,0.27380952,0,0,0.0,1,1.0,1
6,2,0,4,10,13,0,4,5,0.8,41,1.0,1,0.5,0.4,0,0,5.6666665,1,0.6666667,1
4,3,0,1,15,6,0,1,3,1.3333334,4270,0.0,0,0.9268293,0.33333334,0,0,1005.75,2,1.0,2
2,1,0,4,5,1,0,4,1,2.0,15,0.0,0,0.0,0.5,0,0,6.5,1,0.5,1
11,1,1,2,20,53,2,1,0,0.9,90,1.0,0,0.0,0.4,0,0,7.090909,2,0.90909094,1
4,7,0,9,17,0,1,8,4,0.6666667,145,0.5,0,0.97794116,0.5,3,4,34.75,9,3.5,1
7,3,0,24,34,0,1,23,7,0.0,168,1.0,1,0.93421054,0.2857143,2,7,22.857143,2,1.1428572,2
6,2,0,3,9,0,1,3,6,0.65,93,0.25,1,0.7647059,0.5555556,1,4,13.833333,7,1.6666666,0
3,5,0,6,10,3,1,5,1,1.5,31,0.0,0,0.9906977,0.5833333,1,2,9.0,1,0.6666667,1
7,1,0,1,12,7,1,0,7,0.8,114,1.0,0,0.0,0.35714287,0,0,14.571428,3,1.1428572,0
2,3,0,4,4,1,1,3,2,2.0,14,0.0,0,0.97619045,0.75,1,1,5.5,1,0.5,1
12,1,0,1,12,66,1,0,12,2.0,12,0.0,0,0.0,0.44444445,0,0,0.0,1,1.0,1
2,4,0,1,3,1,0,1,2,2.0,1867,0.0,0,0.97619045,1.0,0,0,926.0,1,0.5,1
9,3,1,7,23,4,2,6,9,0.725,200,0.2,2,0.65217394,0.4074074,2,7,20.666666,7,1.8888888,0
5,4,0,15,31,10,3,12,5,1.25,173,0.0,0,0.98190045,0.4,4,7,33.4,1,0.8,1
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974359,1.0,0,0,113.5,1,0.5,2
14,6,0,11,32,0,1,11,11,0.8,164,0.8,2,0.9142857,0.23469388,4,8,10.357142,3,1.2142857,1
1,1,0,1,2,0,1,0,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,1
4,1,0,4,13,0,2,2,4,0.5555556,77,0.6666667,1,0.0,0.75,0,0,17.5,2,1.0,2
8,2,0,3,21,0,1,3,8,0.0,85,1.0,1,0.65,0.34375,1,5,9.5,2,1.0,1
