wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.5833333,0,0,0.0,1,1.0,0
26,1,1,16,72,273,5,11,20,0.82,553,0.5,1,0.0,0.288,1,1,19.884615,8,1.3076923,0
65,1,0,44,248,100,4,41,52,0.9264706,2273,0.47058824,4,0.0,0.12916666,0,0,33.70769,32,2.3076923,14
23,2,0,9,39,181,2,7,20,0.8772727,388,0.7,1,0.34375,0.22360249,1,4,15.434783,4,1.3478261,2
15,2,0,8,32,79,4,4,13,0.85714287,242,0.5,0,0.45833334,0.30666667,1,4,14.866667,3,1.2666667,1
29,2,0,7,49,298,2,5,27,0.76785713,476,0.8333333,0,0.28947368,0.1724138,1,4,15.206897,8,2.137931,2
18,1,1,14,64,127,8,7,14,0.75490195,714,1.0,2,0.0,0.25,1,1,38.333332,16,2.4444444,2
7,1,0,4,18,0,4,0,7,0.6111111,75,1.0,0,0.0,0.52380955,0,0,9.285714,2,0.85714287,1
5,1,0,3,21,0,2,1,4,0.5,149,1.0,1,0.0,0.7,0,0,28.4,2,1.2,1
3,2,4,9,11,3,6,7,3,2.0,46,0.0,0,0.9166667,0.6666667,0,0,14.333333,6,2.0,2
27,1,0,4,31,0,4,0,25,0.50961536,683,1.0,0,0.0,0.37037036,1,1,24.148148,9,2.5555556,1
7,3,0,1,18,21,1,0,7,1.1491228,301,0.05263158,2,0.91525424,0.2244898,1,2,36.57143,2,1.0,0
20,1,14,37,36,164,36,4,18,0.84210527,141,1.0,0,0.0,0.2375,0,0,5.95,2,1.05,2
39,2,0,8,58,91,1,7,37,0.8486842,652,0.9375,9,0.22916667,0.21611722,1,4,15.307693,2,0.974359,1
13,2,0,11,26,4,3,8,13,0.68333334,174,0.0,0,0.5714286,0.33846155,1,1,12.0,2,1.0,0
15,2,0,7,32,43,1,6,15,0.8333333,253,0.6666667,0,0.57575756,0.33333334,1,5,15.466666,2,1.0,1
29,2,0,6,61,282,1,5,26,0.66964287,710,0.0,0,0.2820513,0.23275863,1,3,23.344828,7,2.2068965,5
15,2,0,8,31,55,3,5,13,0.75714284,240,0.8,0,0.45833334,0.2,1,4,14.666667,4,1.3333334,1
11,1,0,5,21,9,2,3,11,0.25,92,1.0,0,0.0,0.45454547,0,0,7.181818,1,0.6363636,0
17,2,0,11,42,108,3,9,15,0.796875,514,0.0,1,0.4074074,0.24369748,1,3,29.0,14,3.3529413,4
5,2,0,17,48,6,1,17,2,0.9166667,439,0.6666667,2,0.5555556,0.55,1,1,86.2,4,1.4,1
1,1,0,13,1,0,13,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
24,2,0,11,39,234,6,5,22,0.7478261,365,0.8,0,0.33333334,0.19791667,1,4,14.0,7,1.8333334,1
5,2,0,8,16,10,4,4,5,2.0,50,0.0,0,0.5555556,0.5,0,0,9.0,1,0.8,0
26,2,1,214,54,111,212,3,25,0.552,595,0.8,0,0.2647059,0.28846154,1,1,21.5,7,1.6923077,6
16,1,0,20,55,0,9,14,14,0.5,453,1.0,3,0.0,0.19886364,0,0,27.0625,6,1.0625,1
17,2,0,7,32,64,1,6,15,0.75,270,0.8,0,0.42307693,0.2184874,1,4,14.588235,2,0.9411765,1
9,2,0,5,13,36,2,3,9,1.125,62,0.0,0,0.3,0.25925925,0,0,5.6666665,1,0.7777778,0
3,1,0,37,9,1,36,1,2,0.5,37,1.0,0,0.0,0.5,0,0,11.0,2,0.6666667,1
25,2,0,4,67,0,1,3,22,0.20833333,991,0.0,0,0.31428573,0.212,1,3,38.6,26,3.8,0
11,2,0,8,20,35,4,4,9,0.8,112,0.5,0,0.55,0.25757575,1,4,9.0,2,1.0909091,1
61,2,0,8,84,610,1,7,59,0.9576923,1176,0.5,14,0.15714286,0.21545668,1,4,17.42623,2,0.9836066,1
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
37,2,0,16,79,436,7,9,34,0.85714287,810,0.9285714,3,0.23913044,0.13759214,1,4,20.513514,7,1.8648648,4
2,2,0,4,4,1,1,4,0,1.0,17,0.0,1,0.8,0.6666667,1,1,7.0,1,0.5,0
10,1,0,14,59,15,2,12,6,0.64444447,732,1.0,0,0.0,0.18055555,0,0,71.7,8,2.0,1
11,2,0,6,22,35,1,5,9,0.8,122,0.5,0,0.55,0.3090909,1,4,9.909091,2,0.90909094,1
13,2,0,8,24,44,3,5,11,0.75,171,0.6666667,0,0.5,0.30769232,1,4,11.923077,2,0.9230769,1
12,2,0,6,22,44,2,4,10,0.75757575,123,0.6666667,0,0.52380955,0.31666666,1,4,9.0,2,0.9166667,2
11,2,1,5,16,21,2,4,11,0.85,86,0.75,0,0.4375,0.25757575,1,2,6.4545455,1,0.8181818,2
17,1,0,36,95,106,9,28,13,0.35416666,461,1.0,2,0.0,0.14479639,0,0,25.941177,2,1.117647,3
8,2,0,8,19,0,2,6,6,0.8214286,324,1.0,6,0.3,0.5833333,1,2,38.5,4,1.375,0
5,1,0,8,24,2,0,8,4,0.6666667,117,0.0,1,0.0,0.36,0,0,21.8,7,2.2,1
6,2,0,12,36,11,1,12,2,0.8,173,1.0,2,0.5,0.5416667,1,1,27.5,3,1.1666666,2
8,2,0,6,15,28,2,4,6,1.1428572,60,0.0,0,0.64705884,0.325,1,4,6.375,2,0.875,1
10,2,0,6,19,39,2,4,8,0.9722222,93,0.25,0,0.57894737,0.32,1,4,7.9,2,0.9,1
2,1,0,2,4,1,2,0,1,2.0,39,0.0,0,0.0,0.5,0,0,18.5,3,1.5,1
22,2,0,10,34,199,5,5,20,0.71428573,331,0.75,0,0.3548387,0.22727273,1,4,13.863636,7,1.9090909,1
11,2,0,5,22,25,1,4,9,0.75,124,0.5,0,0.55,0.25757575,1,4,10.090909,2,0.90909094,1
22,2,1,12,52,89,4,9,22,0.7210884,417,0.85714287,2,0.26923078,0.19886364,1,2,17.636364,8,1.1818181,0
11,2,1,15,51,25,2,13,11,0.6,305,1.0,0,0.64,0.22727273,1,5,26.636364,2,0.90909094,1
95,2,0,11,115,3119,5,6,92,0.9809945,1371,0.48314607,34,0.106796116,0.25177306,1,4,12.494737,3,1.0,1
9,1,0,5,32,0,3,2,7,0.65625,431,1.0,1,0.0,0.25,0,0,46.444443,8,2.3333333,0
5,2,0,5,12,10,1,4,5,2.0,32,0.0,0,0.5555556,0.5,0,0,5.4,1,0.8,0
19,2,0,7,40,123,2,5,17,0.7777778,320,0.8333333,0,0.39285713,0.21804512,1,4,15.526316,11,1.6315789,2
33,2,0,9,63,326,2,7,33,0.9402174,684,0.5652174,1,0.37254903,0.20075758,1,5,19.030304,7,1.3030303,2
15,2,0,7,33,43,1,6,15,0.8333333,258,0.6666667,0,0.57575756,0.33333334,1,5,15.8,2,1.0,1
19,2,0,6,30,95,1,5,17,0.7777778,318,0.8333333,0,0.39285713,0.30526316,1,4,15.421053,2,0.94736844,1
12,3,0,13,70,0,6,7,7,0.09090909,613,0.0,1,0.8214286,0.31666666,3,5,50.0,7,2.0833333,3
8,3,0,5,15,26,4,1,7,0.85714287,295,0.25,1,0.9,0.34285715,1,1,35.375,3,1.125,1
10,2,0,5,18,39,2,4,9,0.8518519,75,0.33333334,0,0.5,0.22857143,1,2,6.2,1,0.7,1
7,2,0,6,14,9,5,2,5,0.5,48,1.0,1,0.8484849,0.34285715,0,0,5.714286,1,0.71428573,0
11,2,0,6,22,35,1,5,9,0.8,122,0.5,0,0.55,0.3090909,1,4,9.909091,2,0.90909094,1
32,1,3,19,65,290,13,6,18,0.9626486,732,1.0,16,0.0,0.17578125,0,0,20.6875,3,1.15625,1
4,5,0,2,8,6,1,1,4,2.0,20,0.0,0,1.0,0.6666667,0,0,4.0,0,0.0,0
4,1,0,2,24,4,1,1,2,0.33333334,146,1.0,0,0.0,0.46666667,0,0,35.25,3,1.25,0
10,2,0,6,15,45,2,4,10,1.1111112,59,0.33333334,0,0.27272728,0.25,0,0,4.6,1,0.8,0
6,1,0,5,7,0,5,0,4,0.5,36,1.0,0,0.0,0.3888889,0,0,4.6666665,1,0.8333333,0
10,2,0,5,19,5,2,3,8,0.7407407,223,1.0,0,0.3,0.22857143,1,2,21.0,3,1.2,0
6,1,0,3,13,1,2,1,5,0.6,68,1.0,0,0.0,0.3888889,0,0,9.833333,1,0.8333333,0
2,1,0,3,5,1,1,3,1,1.0,14,0.0,1,0.0,0.6666667,0,0,5.5,1,0.5,0
5,1,0,5,6,2,3,2,4,0.75,36,1.0,2,0.0,0.36,0,0,5.4,1,0.8,0
11,2,0,15,46,25,9,6,11,0.95714283,366,0.14285715,0,0.6551724,0.22222222,1,6,31.636364,3,1.8181819,3
2,1,0,2,6,1,1,2,1,1.0,27,0.0,1,0.0,0.6666667,0,0,12.0,1,0.5,0
22,1,0,12,47,0,7,5,16,0.5833333,307,0.75,3,0.0,0.1969697,0,0,12.772727,9,1.5,4
3,1,0,1,9,0,1,0,3,0.0,86,0.0,0,0.0,0.5,0,0,26.666666,1,0.6666667,0
6,3,0,5,9,15,2,3,5,1.2,31,0.0,0,0.8518519,0.33333334,0,0,4.0,1,0.6666667,0
5,1,0,2,8,2,1,2,4,0.8,44,0.8,1,0.0,0.46666667,0,0,6.8,1,0.8,0
10,2,0,0,19,0,0,0,10,0.0,86,1.0,0,0.5,0.32,1,2,7.5,1,0.9,0
11,3,0,9,33,0,3,6,11,0.9166667,241,0.5,0,0.8333333,0.3030303,1,4,20.363636,1,0.90909094,2
35,2,0,8,56,189,1,7,33,0.91432226,635,0.5652174,6,0.25,0.21632653,1,4,16.485714,2,0.9714286,1
5,3,0,3,7,4,3,0,5,0.5,29,1.0,0,0.9444444,0.6,0,0,4.6,1,0.2,0
10,1,0,11,23,0,10,1,10,0.6111111,359,0.5,0,0.0,0.45,1,1,34.7,6,2.0,0
9,2,0,7,16,36,3,4,7,1.125,67,0.0,0,0.6111111,0.31111112,1,4,6.3333335,2,0.8888889,1
2,1,0,2,4,1,1,2,1,1.0,33,0.0,1,0.0,0.6666667,0,0,15.0,3,1.5,0
11,2,0,7,21,35,2,5,9,0.8,107,0.5,0,0.55,0.25757575,1,4,8.545455,2,0.90909094,1
11,2,0,6,20,43,2,4,9,0.8,102,0.5,0,0.55,0.3090909,1,4,8.090909,2,0.90909094,1
6,1,0,7,6,15,7,1,6,2.0,6,0.0,0,0.0,0.5833333,0,0,0.0,1,1.0,0
14,1,19,70,91,85,29,58,14,1.0,579,0.25,0,0.0,0.1875,0,0,40.07143,7,1.9285715,1
2,1,0,9,8,1,2,7,2,2.0,24,0.0,0,0.0,0.5,0,0,11.0,1,0.5,2
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
37,2,1,8,58,246,1,7,35,0.92901236,687,0.5185185,6,0.23913044,0.25225225,1,4,16.837837,2,0.972973,1
16,2,2,6,31,102,3,3,11,0.93333334,9886,0.75,1,0.1764706,0.1904762,0,0,616.375,5,1.1875,1
5,1,0,2,7,0,1,2,5,0.5625,43,0.0,1,0.0,0.4,0,0,6.8,1,0.8,0
9,2,0,4,13,36,1,3,9,1.125,58,0.0,0,0.3,0.25925925,0,0,5.3333335,1,0.7777778,0
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
6,2,2,10,25,3,5,5,6,1.04,154,0.4,0,0.7916667,0.4,1,5,23.833334,1,0.8333333,3
2,2,0,4,3,1,1,4,0,1.0,15,0.0,1,0.8,0.6666667,1,1,6.0,1,0.5,0
2,1,0,3,5,0,1,2,2,0.0,88,0.0,0,0.0,0.75,0,0,42.0,1,0.5,0
4,5,0,4,8,6,3,1,4,2.0,20,0.0,0,1.0,0.6666667,0,0,4.0,0,0.0,0
25,2,0,8,45,0,3,5,23,0.6944444,181,0.6666667,2,0.31428573,0.18222222,1,4,6.12,2,1.12,5
8,2,0,10,61,22,4,7,6,0.64285713,725,1.0,0,0.0,0.19642857,0,0,89.375,54,7.75,1
2,1,0,5,2,1,5,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
11,2,0,6,22,35,1,5,9,0.8,122,0.5,0,0.55,0.3090909,1,4,9.909091,2,0.90909094,1
11,2,0,7,35,11,1,6,10,0.85,242,0.5,0,0.6785714,0.38,1,5,20.636364,2,0.90909094,1
1,5,0,1,2,0,1,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
3,2,0,2,4,3,1,1,1,2.0,9,0.0,0,0.93333334,1.0,0,0,2.0,1,0.6666667,0
5,3,0,4,13,10,2,2,4,1.25,40,0.0,0,0.92,0.4,1,1,6.8,1,0.4,0
15,1,0,7,34,105,6,1,14,1.0714285,338,0.0,0,0.0,0.1030303,0,0,21.466667,6,1.8666667,1
9,2,0,5,16,36,1,4,7,1.125,71,0.0,0,0.6111111,0.31111112,1,4,6.7777777,2,0.8888889,1
5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
0,1,0,4,0,0,4,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
47,2,0,9,63,167,3,6,45,0.87173915,741,0.95,12,0.19642857,0.25177306,1,4,14.3404255,3,1.0212766,1
5,1,0,2,6,0,1,1,5,0.5833333,43,1.0,2,0.0,0.4,0,0,7.0,1,0.8,0
2,2,0,4,4,1,1,4,0,1.0,17,0.0,1,0.8,0.6666667,1,1,7.0,1,0.5,0
22,2,0,6,36,197,2,4,20,0.8435374,310,0.85714287,0,0.3548387,0.25,1,3,12.772727,6,1.6363636,1
9,3,0,6,23,0,2,5,7,0.6875,150,0.5,0,0.6315789,0.31111112,1,4,15.444445,2,1.0,1
5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
7,1,0,12,29,1,7,6,1,0.0,257,1.0,1,0.0,0.51428574,0,0,35.57143,2,0.71428573,4
30,1,0,3,53,331,3,0,24,0.87356323,773,0.0,0,0.0,0.39166668,0,0,24.566668,6,2.6666667,1
19,2,0,19,89,155,2,17,16,0.8541667,531,0.875,0,0.39285713,0.23684211,1,4,26.526316,10,1.7368422,5
6,3,0,5,9,15,2,3,5,1.2,31,0.0,0,0.875,0.33333334,1,1,4.0,1,0.6666667,0
48,2,0,10,64,616,4,6,45,0.9,667,0.95,8,0.19642857,0.21580547,1,4,12.479167,2,0.9583333,1
56,1,0,35,146,728,3,32,7,0.7155844,2031,0.64285713,1,0.0,0.17373738,0,0,35.017857,14,3.2857144,3
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,4,0,147,6,3,147,0,3,2.0,16,0.0,0,1.0,0.7777778,0,0,4.3333335,0,0.0,0
30,2,0,9,43,141,3,6,27,0.8591954,372,0.9166667,9,0.28947368,0.21674877,1,4,11.0,2,0.93333334,1
2,1,0,3,15,1,0,3,2,2.0,56,0.0,0,0.0,0.5,0,0,27.0,1,0.5,0
3,4,2,3,4,0,2,1,3,0.5,21,1.0,0,0.9,0.5,0,0,5.3333335,1,0.6666667,0
49,2,0,15,103,740,1,14,42,0.8359375,1010,1.0,3,0.5208333,0.1826923,2,18,19.44898,7,1.5102041,1
4,1,1,11,27,4,3,8,2,0.8333333,214,1.0,0,0.0,0.41666666,0,0,52.0,10,3.0,2
2,1,0,22,2,1,22,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
4,4,0,4,8,6,3,1,4,2.0,20,0.0,0,1.0,0.6666667,0,0,4.0,0,0.0,0
13,2,0,7,31,52,2,5,11,0.7222222,206,0.6666667,0,0.5,0.26923078,1,4,14.615385,2,1.1538461,2
4,5,0,2,8,6,1,1,4,2.0,20,0.0,0,1.0,0.6666667,0,0,4.0,0,0.0,0
10,2,0,6,19,33,2,4,8,0.8333333,91,0.5,0,0.57894737,0.32,1,4,7.9,2,0.9,1
18,2,0,9,36,51,5,4,16,0.85294116,300,0.625,0,0.4074074,0.25925925,1,4,15.222222,2,0.9444444,5
5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
4,1,0,6,4,6,5,2,4,2.0,4,0.0,0,0.0,0.6666667,0,0,0.0,1,1.0,1
13,2,0,6,22,56,2,4,11,0.75,137,0.6666667,0,0.5,0.30769232,1,4,9.307693,2,0.9230769,1
25,2,0,8,44,108,1,7,23,0.93939394,436,0.36363637,3,0.32352942,0.25333333,1,4,15.56,2,0.96,1
1,1,0,9,1,0,9,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,2,0,5,13,36,2,3,9,1.125,60,0.33333334,0,0.3,0.25925925,0,0,5.3333335,1,0.7777778,0
9,2,0,5,13,36,2,3,9,1.125,58,0.0,0,0.3,0.25925925,0,0,5.3333335,1,0.7777778,0
2,1,0,3,5,0,1,2,1,0.0,49,1.0,1,0.0,0.6,0,0,22.0,5,2.5,0
10,2,0,9,26,33,2,7,8,0.8333333,148,0.5,0,0.57894737,0.26666668,1,4,13.6,2,1.0,2
13,2,0,8,29,34,3,5,13,0.8541667,179,0.5,0,0.61290324,0.32307693,1,5,12.461538,1,0.9230769,1
25,1,0,1,29,0,1,0,24,0.3888889,635,1.0,0,0.0,0.31333333,1,1,24.28,9,2.6,0
60,2,0,15,98,1374,5,11,55,0.9571811,1116,0.47368422,0,0.16176471,0.16296296,1,4,16.966667,7,1.4833333,8
23,1,0,7,48,0,6,1,22,0.9848485,167,0.11111111,1,0.0,0.2536232,0,0,5.478261,1,0.95652175,1
6,3,0,5,9,15,2,3,5,1.2,31,0.0,0,0.8518519,0.33333334,0,0,4.0,1,0.6666667,0
11,2,0,6,20,43,2,4,9,0.98,105,0.2,0,0.55,0.3090909,1,4,8.090909,2,0.90909094,1
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
36,1,0,18,90,252,11,8,29,0.74285716,1699,0.8888889,3,0.0,0.16,1,1,45.944443,25,4.1666665,3
6,1,0,2,8,0,1,2,5,0.3,140,0.0,1,0.0,0.5,0,0,21.666666,6,1.6666666,0
9,1,0,9,27,36,4,6,9,2.0,204,0.0,0,0.0,0.25,0,0,21.666666,1,0.8888889,0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
0,1,0,2,0,0,2,0,0,2.0,10,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
11,2,0,6,22,35,1,5,9,0.8,122,0.5,0,0.55,0.3090909,1,4,9.909091,2,0.90909094,1
1,1,0,2,1,0,1,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
19,2,0,7,30,95,2,5,17,0.8888889,322,0.5,0,0.39285713,0.30526316,1,4,15.421053,2,0.94736844,1
10,2,0,4,13,3,2,3,9,0.8518519,83,0.33333334,0,0.5,0.22857143,1,2,7.0,2,0.9,0
27,1,0,9,54,107,4,6,18,0.71153843,515,0.8333333,4,0.0,0.14814815,0,0,17.851852,7,1.962963,4
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
14,2,2,9,40,27,3,7,13,0.7762238,594,0.90909094,0,0.36842105,0.27380952,1,2,40.642857,7,2.4285715,1
20,3,0,36,129,124,3,34,10,1.0453979,1234,0.023696683,2,0.55813956,0.16153847,2,7,50.15,11,2.55,4
23,2,0,7,39,0,0,7,21,0.7386364,332,0.875,6,0.34375,0.2536232,1,4,13.086957,2,0.95652175,1
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
5,3,4,5,7,4,5,0,5,0.5,29,1.0,0,0.9444444,0.6,0,0,4.6,1,0.2,0
5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
3,1,0,3,6,1,1,3,2,0.6666667,39,0.0,1,0.0,0.6111111,0,0,11.0,3,1.3333334,0
11,2,0,6,20,43,2,4,9,0.95,104,0.25,0,0.55,0.3090909,1,4,8.090909,2,0.90909094,1
3,1,0,5,4,3,4,2,3,2.0,8,0.0,0,0.0,0.75,0,0,1.6666666,1,0.6666667,1
23,2,0,8,39,75,1,7,21,0.77272725,374,0.875,3,0.34375,0.2536232,1,4,14.913043,2,0.95652175,1
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
51,3,0,11,99,1275,1,10,49,1.02,564,0.0,0,0.33333334,0.19327731,0,0,10.039216,6,1.1764706,0
1,1,0,0,2,0,0,0,1,2.0,58,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
6,3,0,3,16,0,2,3,5,0.2,93,0.0,1,0.7826087,0.5,3,11,14.333333,4,1.8333334,0
10,2,0,6,24,33,2,4,8,0.7777778,166,0.0,0,0.57894737,0.26666668,1,4,15.4,2,1.2,1
16,1,0,3,17,78,2,1,16,0.53333336,172,1.0,0,0.0,0.29166666,0,0,9.5,9,1.625,0
4,1,0,7,17,0,2,5,3,0.0,116,1.0,0,0.0,0.5,0,0,27.75,2,1.25,0
17,2,0,6,29,74,1,5,15,0.7625,269,0.8,0,0.42307693,0.30588236,1,4,14.529411,2,0.9411765,1
2,1,0,5,16,1,1,4,1,2.0,64,0.0,0,0.0,0.75,0,0,31.0,2,1.0,0
25,2,0,8,44,140,1,7,23,0.8009259,437,0.8888889,2,0.32352942,0.25333333,1,4,16.12,2,0.96,1
7,2,0,2,17,0,2,2,6,0.16666667,70,0.0,1,0.71428573,0.39285713,1,5,8.857142,3,1.2857143,0
9,1,0,10,9,36,7,4,9,2.0,9,0.0,0,0.0,0.3148148,0,0,0.0,1,1.0,0
11,2,0,5,16,55,2,4,11,1.1,95,0.0,0,0.25,0.22077923,0,0,7.4545455,1,0.8181818,0
5,2,0,1,6,8,0,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
37,2,0,9,50,442,3,6,34,0.8958333,485,0.9375,6,0.24444444,0.25462964,1,4,11.675675,2,0.9459459,1
5,2,21,24,6,10,23,1,5,1.25,13,0.0,0,0.6363636,0.6,0,0,1.0,1,0.8,0
11,2,0,10,24,0,6,4,8,0.35,174,1.0,0,0.57894737,0.36363637,1,5,14.636364,3,1.0,9
5,2,0,3,20,0,0,3,4,0.5,138,1.0,0,0.8888889,0.5,1,1,26.2,12,4.8,0
22,2,4,15,54,69,6,9,17,0.6984127,434,1.0,0,0.36666667,0.23809524,1,4,18.59091,4,1.3636364,6
43,2,0,8,59,305,1,7,41,0.8677249,794,0.9444444,8,0.21153846,0.251938,1,4,17.04651,2,0.9767442,1
1,3,0,4,2,0,3,1,1,2.0,13,0.0,0,1.0,1.0,0,0,7.0,0,0.0,1
6,1,0,1,16,0,0,1,4,0.0,108,0.0,0,0.0,0.9166667,0,0,16.833334,3,1.8333334,0
11,1,0,2,24,53,1,2,6,1.0333333,241,1.0,0,0.0,0.15714286,0,0,20.636364,4,1.6363636,3
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
7,1,0,8,21,9,2,6,7,0.8333333,207,1.0,5,0.0,0.5714286,0,0,27.714285,2,1.0,1
21,2,0,8,33,148,4,4,19,0.94411767,286,0.3529412,0,0.36666667,0.30476192,1,4,11.809524,2,0.95238096,3
6,1,5,23,30,15,6,22,3,2.0,207,0.0,0,0.0,0.33333334,0,0,33.5,7,2.5,0
23,2,0,12,60,65,2,10,17,0.9125874,386,0.3846154,3,0.3548387,0.22077923,2,5,15.217391,6,1.3913044,3
9,3,0,11,16,36,8,4,7,1.125,70,0.0,0,0.6315789,0.31111112,1,4,6.6666665,2,0.8888889,1
13,2,0,12,23,0,9,3,11,0.64285713,271,1.0,1,0.45,0.25641027,1,2,19.307692,2,0.9230769,0
12,2,0,5,26,42,1,4,10,0.7878788,182,0.33333334,0,0.52380955,0.22619048,1,4,13.916667,2,1.1666666,1
12,2,0,6,47,28,1,5,11,0.6363636,353,1.0,0,0.6551724,0.24675325,1,6,28.166666,3,1.3333334,1
0,1,0,0,0,0,0,0,0,2.0,7,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
4,3,0,3,7,6,1,2,4,1.3333334,18,0.0,0,0.96,0.5,1,3,3.25,1,0.25,1
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
9,2,0,11,27,6,6,5,9,0.875,180,0.33333334,0,0.7037037,0.35555556,1,5,18.666666,2,1.1111112,1
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
6,3,0,3,16,0,2,3,5,0.2,93,0.0,1,0.7826087,0.5,3,11,14.333333,4,1.8333334,0
1,1,0,8,1,0,7,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,2,0,6,31,43,1,5,15,0.8333333,229,0.6666667,0,0.57575756,0.33333334,1,5,13.866667,1,0.93333334,1
11,2,0,6,20,43,2,4,9,0.8,102,0.5,0,0.55,0.3090909,1,4,8.090909,2,0.90909094,1
23,2,0,8,41,0,1,7,21,0.8305785,349,0.6363636,5,0.34375,0.2173913,1,4,13.695652,2,0.95652175,1
6,1,0,9,15,15,1,8,5,2.0,128,0.0,0,0.0,0.53333336,0,0,20.333334,1,0.8333333,4
1,6,0,2,2,0,1,1,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0
11,2,0,6,20,35,2,4,9,0.8,113,0.0,0,0.55,0.25757575,1,4,9.090909,2,1.0909091,1
10,2,0,6,19,39,2,4,8,0.9259259,92,0.33333334,0,0.57894737,0.32,1,4,7.9,2,0.9,1
0,1,0,1,0,0,1,0,0,2.0,5,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
10,1,2,14,12,3,13,1,10,0.33333334,69,1.0,0,0.0,0.34,0,0,5.8,2,1.0,1
1,2,1,2,2,0,1,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
12,2,0,6,18,54,4,2,8,0.92424244,222,1.0,1,0.23076923,0.3125,1,2,17.0,5,1.3333334,1
5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
12,2,0,13,34,32,8,5,11,1.0340909,323,0.125,0,0.6333333,0.35,1,5,24.583334,14,2.0,1
12,1,134,155,21,66,154,1,10,2.0,63,0.0,0,0.0,0.28333333,0,0,4.25,1,0.8333333,3
5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0
11,2,0,7,20,35,3,4,9,0.8,113,0.5,0,0.55,0.25757575,1,4,9.090909,2,1.0909091,1
4,2,0,1,12,4,0,1,4,0.6666667,44,1.0,0,0.8888889,0.5,1,1,9.75,2,1.25,2
9,2,0,5,13,36,2,3,9,1.125,64,0.0,0,0.3,0.25925925,0,0,5.888889,1,0.7777778,0
7,1,0,2,8,9,2,0,7,0.96666664,59,0.6,0,0.0,0.35714287,0,0,6.0,1,0.85714287,0
1,1,0,3,2,0,3,1,1,2.0,20,0.0,1,0.0,1.0,0,0,15.0,0,0.0,0
